INCIDENT_KEY,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE
10454382,QUEENS,,105,0,,PVT HOUSE,TRUE,18-24,M,BLACK,25-44,M,BLACK
143249421,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
16814019,BRONX,,44,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
27606752,BRONX,,42,0,,,FALSE,25-44,M,BLACK,18-24,M,WHITE HISPANIC
77356588,QUEENS,,103,0,,,FALSE,,,,25-44,M,BLACK
63358192,BROOKLYN,,60,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
228730773,MANHATTAN,,23,0,,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
35992427,BRONX,,52,0,,,FALSE,UNKNOWN,M,BLACK,<18,F,WHITE HISPANIC
46497460,BRONX,,46,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,25-44,M,BLACK
233307766,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,45-64,M,BLACK
183060718,BROOKLYN,,90,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC
23354138,QUEENS,,103,0,,GROCERY/BODEGA,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK
227221494,QUEENS,,105,0,,,FALSE,,,,18-24,M,BLACK
139128072,QUEENS,,100,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
141651981,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,BLACK
10660764,BRONX,,47,0,,,FALSE,UNKNOWN,M,BLACK,<18,M,WHITE HISPANIC
150165508,BRONX,,40,0,,,FALSE,,,,<18,M,WHITE HISPANIC
24103854,BROOKLYN,,77,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
238147753,QUEENS,,103,0,,,FALSE,,,,18-24,M,BLACK HISPANIC
225295736,BROOKLYN,,75,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
10619058,QUEENS,,110,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK
63465788,BROOKLYN,,81,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,M,BLACK
150216452,STATEN ISLAND,,121,0,,,FALSE,18-24,M,WHITE HISPANIC,<18,M,ASIAN / PACIFIC ISLANDER
89691788,BROOKLYN,,69,0,,PVT HOUSE,FALSE,,,,18-24,M,BLACK
29357211,BRONX,,47,0,,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
82048275,STATEN ISLAND,,120,0,,GAS STATION,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
24224970,MANHATTAN,,28,0,,,TRUE,<18,M,BLACK,45-64,M,BLACK
208008880,QUEENS,,102,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
143641822,MANHATTAN,,28,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
227950660,MANHATTAN,,25,0,,,FALSE,,,,25-44,M,BLACK
80874067,BROOKLYN,,61,0,,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,WHITE
32704127,BROOKLYN,,73,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
83765395,BROOKLYN,,77,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
72416577,QUEENS,,102,0,,,FALSE,,,,18-24,M,WHITE HISPANIC
72806027,BRONX,,48,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK
92941765,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK
109324542,BRONX,,47,0,,,FALSE,,,,<18,M,BLACK
77935341,BRONX,,47,0,,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK HISPANIC
46275278,BROOKLYN,,63,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
140838895,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK
136707353,BRONX,,50,0,,,FALSE,,,,25-44,M,BLACK
81215828,MANHATTAN,,25,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
10240246,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
164301446,MANHATTAN,,24,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
145925351,BROOKLYN,,79,0,,,FALSE,,,,18-24,F,BLACK
81242453,MANHATTAN,,10,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
144441786,BRONX,,42,0,,,FALSE,<18,M,WHITE HISPANIC,<18,M,BLACK
214931254,BROOKLYN,,75,0,,,FALSE,,,,18-24,M,BLACK
10660750,BROOKLYN,,79,0,,PVT HOUSE,FALSE,25-44,M,BLACK,18-24,M,BLACK
29479157,QUEENS,,101,0,,,FALSE,UNKNOWN,M,UNKNOWN,<18,M,BLACK
222155124,BRONX,,48,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
61098685,QUEENS,,100,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,25-44,F,BLACK
193466266,QUEENS,,109,0,,,TRUE,,,,25-44,M,ASIAN / PACIFIC ISLANDER
46141346,BROOKLYN,,67,0,,,FALSE,18-24,M,UNKNOWN,18-24,M,BLACK
136931872,BROOKLYN,,77,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
29210906,BROOKLYN,,70,0,,,FALSE,,,,18-24,M,BLACK
172559512,BROOKLYN,,75,0,,GROCERY/BODEGA,TRUE,25-44,M,BLACK,65,M,ASIAN / PACIFIC ISLANDER
79248727,BRONX,,52,0,,,FALSE,,,,<18,M,WHITE HISPANIC
82873994,BROOKLYN,,81,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
80606049,BROOKLYN,,71,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
140154462,MANHATTAN,,33,0,,,FALSE,,,,25-44,M,BLACK HISPANIC
217593193,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,M,BLACK
229822599,QUEENS,,110,0,,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
230310960,BROOKLYN,,67,0,,,FALSE,,,,25-44,M,BLACK
82179474,QUEENS,,103,0,,COMMERCIAL BLDG,FALSE,,,,25-44,M,BLACK
151770860,BRONX,,40,0,,,FALSE,,,,18-24,M,BLACK
94562521,BROOKLYN,,67,0,,PVT HOUSE,FALSE,,,,25-44,M,BLACK HISPANIC
71508832,BROOKLYN,,69,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
95305078,QUEENS,,103,0,,,TRUE,,,,45-64,M,BLACK
154584992,MANHATTAN,,25,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
75653397,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,<18,M,BLACK
76864987,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,BLACK
23354080,MANHATTAN,,25,0,,,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
28966097,BRONX,,47,0,,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK
189311504,BRONX,,40,0,,,FALSE,,,,25-44,M,BLACK
25297607,BROOKLYN,,70,0,,,FALSE,,,,18-24,M,BLACK
89672811,BROOKLYN,,60,0,,,FALSE,,,,18-24,M,BLACK
230448647,BRONX,,42,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
148865203,BRONX,,46,0,,,FALSE,18-24,M,BLACK HISPANIC,<18,M,BLACK
196193414,BROOKLYN,,88,0,,,FALSE,,,,<18,F,BLACK
75233800,BRONX,,41,0,,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK
93726284,STATEN ISLAND,,120,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
25786521,QUEENS,,100,2,,MULTI DWELL - PUBLIC HOUS,TRUE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
77226960,MANHATTAN,,25,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
202457202,MANHATTAN,,32,0,,,FALSE,,,,25-44,M,BLACK
215871517,BROOKLYN,,75,0,,,FALSE,,,,25-44,M,BLACK
81560488,BRONX,,52,0,,,TRUE,<18,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
226542633,BROOKLYN,,79,0,,,FALSE,,,,18-24,M,BLACK
150772441,BROOKLYN,,77,1,,,FALSE,,,,18-24,M,BLACK
214449047,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,45-64,M,BLACK
235428526,BRONX,,48,0,,,FALSE,,,,25-44,M,BLACK
60217263,BROOKLYN,,79,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK
216922894,BROOKLYN,,84,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
69708092,BRONX,,44,0,,,FALSE,,,,25-44,M,BLACK
84945936,BRONX,,45,0,,,TRUE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
69941914,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,M,BLACK
139798194,BRONX,,49,0,,,FALSE,,,,25-44,M,BLACK
237218698,QUEENS,,105,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
150543223,BROOKLYN,,70,0,,,FALSE,,,,18-24,M,BLACK
82170286,BRONX,,40,0,,,FALSE,,,,25-44,M,BLACK
33273423,BRONX,,44,0,,,FALSE,,,,<18,M,BLACK
34286621,STATEN ISLAND,,120,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
140697172,BROOKLYN,,75,0,,,FALSE,,,,25-44,M,BLACK
216644902,QUEENS,,105,0,,PVT HOUSE,FALSE,,,,18-24,M,BLACK
159259779,BROOKLYN,,83,0,,SOCIAL CLUB/POLICY LOCATI,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
205862271,STATEN ISLAND,,123,0,,,FALSE,25-44,M,WHITE,25-44,M,WHITE
60217269,BROOKLYN,,79,0,,,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK
184779097,QUEENS,,103,0,,,FALSE,,,,25-44,F,BLACK
58995645,BRONX,,47,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
171918099,BROOKLYN,,83,0,,,FALSE,,,,45-64,M,BLACK
33008215,BROOKLYN,,71,0,,,TRUE,25-44,F,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER
81673807,QUEENS,,101,0,,,TRUE,18-24,M,BLACK,18-24,M,BLACK
47792599,MANHATTAN,,30,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK
73408255,BRONX,,47,0,,,FALSE,,,,25-44,M,BLACK
152876303,BROOKLYN,,75,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
23512406,BROOKLYN,,81,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
144887596,BRONX,,44,0,,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,WHITE HISPANIC
82600438,BROOKLYN,,81,0,,,FALSE,<18,M,BLACK,<18,M,BLACK HISPANIC
66632293,BROOKLYN,,67,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
225934384,BRONX,,46,0,,,FALSE,<18,M,WHITE HISPANIC,18-24,M,BLACK
74234829,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
89186854,QUEENS,,106,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
229827575,MANHATTAN,,34,0,,,FALSE,,,,18-24,M,WHITE HISPANIC
150307624,BRONX,,49,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
93518825,MANHATTAN,,5,0,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK HISPANIC,25-44,M,BLACK
215485982,BROOKLYN,,73,0,,,FALSE,,,,45-64,M,BLACK
68586471,BROOKLYN,,79,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK
168762133,MANHATTAN,,34,0,,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
33635599,BROOKLYN,,75,0,,,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,WHITE HISPANIC
228426149,QUEENS,,113,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE,25-44,M,BLACK
92827425,MANHATTAN,,24,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
32768847,BROOKLYN,,73,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
163842829,BRONX,,44,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
136781692,QUEENS,,104,0,,,FALSE,UNKNOWN,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC
80480152,BROOKLYN,,67,0,,,TRUE,,,,25-44,M,BLACK
144641363,BRONX,,47,0,,,TRUE,18-24,M,BLACK,18-24,M,BLACK
151586091,STATEN ISLAND,,121,0,,,FALSE,<18,M,BLACK,18-24,M,BLACK
232978772,MANHATTAN,,25,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,WHITE,18-24,M,BLACK
216651224,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK
16895019,MANHATTAN,,32,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
217256138,BROOKLYN,,81,0,,,TRUE,25-44,M,BLACK,45-64,M,BLACK
186047185,MANHATTAN,,24,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,<18,M,BLACK
61144233,BROOKLYN,,73,0,,,TRUE,,,,18-24,M,BLACK
24157449,BROOKLYN,,71,0,,,FALSE,18-24,M,BLACK,<18,F,BLACK
51599978,QUEENS,,103,0,,MULTI DWELL - APT BUILD,FALSE,45-64,M,BLACK,25-44,F,BLACK
204464564,BRONX,,40,0,,,FALSE,45-64,M,BLACK,25-44,M,WHITE HISPANIC
71991636,QUEENS,,105,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,WHITE
52214155,MANHATTAN,,5,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC
88390467,QUEENS,,105,0,,,FALSE,,,,25-44,M,BLACK
235840025,QUEENS,,107,0,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,45-64,M,BLACK
207572466,BRONX,,45,0,,DEPT STORE,FALSE,25-44,F,BLACK,45-64,M,WHITE
159259778,BRONX,,52,0,,,FALSE,18-24,M,BLACK,18-24,F,WHITE HISPANIC
66350498,BRONX,,47,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
182968182,BROOKLYN,,67,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
48006252,BRONX,,41,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK HISPANIC
143158083,BRONX,,44,0,,,FALSE,,,,18-24,M,BLACK
93179714,BRONX,,42,0,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
62242976,BROOKLYN,,67,0,,DRY CLEANER/LAUNDRY,FALSE,UNKNOWN,M,BLACK,45-64,M,BLACK
23678693,BRONX,,48,0,,,TRUE,18-24,M,BLACK,18-24,M,BLACK
23694318,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,UNKNOWN,F,BLACK
24814503,BRONX,,48,0,,,FALSE,UNKNOWN,M,BLACK HISPANIC,25-44,M,BLACK
55729906,BROOKLYN,,77,0,,COMMERCIAL BLDG,FALSE,UNKNOWN,M,BLACK,18-24,F,BLACK
90333537,BROOKLYN,,81,0,,GROCERY/BODEGA,FALSE,,,,18-24,M,BLACK
51338334,QUEENS,,103,0,,,FALSE,25-44,M,BLACK,18-24,M,BLACK
10454370,QUEENS,,104,0,,FACTORY/WAREHOUSE,FALSE,UNKNOWN,M,UNKNOWN,45-64,M,WHITE
220563852,BROOKLYN,,70,0,,,TRUE,,,,25-44,M,BLACK
138364926,BROOKLYN,,73,0,,,FALSE,,,,25-44,M,BLACK HISPANIC
23354102,QUEENS,,105,0,,BAR/NIGHT CLUB,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
83121695,BROOKLYN,,67,0,,,FALSE,,,,25-44,M,BLACK
85443262,BRONX,,46,0,,,FALSE,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC
61373838,BROOKLYN,,79,0,,,FALSE,25-44,M,BLACK,<18,M,BLACK
72579343,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK
211066098,STATEN ISLAND,,121,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
89536348,QUEENS,,105,0,,,FALSE,,,,25-44,M,BLACK
24675457,QUEENS,,113,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
236817421,BROOKLYN,,67,0,,,FALSE,,,,18-24,M,BLACK
155609033,BRONX,,46,0,,,FALSE,,,,45-64,M,BLACK HISPANIC
55082913,QUEENS,,105,0,,,TRUE,25-44,M,BLACK,18-24,M,BLACK
45280066,BROOKLYN,,73,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
34162748,BROOKLYN,,77,0,,,TRUE,<18,M,BLACK,25-44,M,BLACK
67877801,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK HISPANIC
81799344,BROOKLYN,,81,0,,,FALSE,,,,45-64,M,BLACK
158455856,MANHATTAN,,30,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
78175029,BROOKLYN,,81,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
37464273,QUEENS,,104,0,,,FALSE,UNKNOWN,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC
27518749,QUEENS,,100,0,,GROCERY/BODEGA,FALSE,UNKNOWN,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER
93285853,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,WHITE HISPANIC
46452056,BROOKLYN,,88,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
86437258,BRONX,,49,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
186608662,BROOKLYN,,67,0,,,FALSE,,,,45-64,M,BLACK
191698518,MANHATTAN,,6,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,45-64,M,WHITE
33691632,QUEENS,,105,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
63311325,MANHATTAN,,28,0,,,FALSE,UNKNOWN,M,BLACK,<18,F,BLACK
81881564,BROOKLYN,,81,0,,,FALSE,,,,45-64,M,BLACK
195013388,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,45-64,F,BLACK
215536326,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
218016705,BRONX,,40,0,,,TRUE,25-44,F,WHITE HISPANIC,25-44,M,WHITE HISPANIC
201875864,BRONX,,48,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK
190467155,BRONX,,43,0,,COMMERCIAL BLDG,FALSE,<18,M,WHITE HISPANIC,<18,F,BLACK
228258634,BRONX,,44,0,,,FALSE,,,,18-24,M,BLACK
12679344,BROOKLYN,,67,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK
32155712,BROOKLYN,,62,0,,PVT HOUSE,TRUE,UNKNOWN,U,UNKNOWN,65,M,WHITE
27196491,BROOKLYN,,90,0,,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
78828575,BROOKLYN,,77,0,,,FALSE,,,,<18,M,BLACK
145377568,BROOKLYN,,69,0,,COMMERCIAL BLDG,TRUE,,,,25-44,M,BLACK
23354126,BROOKLYN,,81,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
155775755,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
215483875,BRONX,,52,0,,,FALSE,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
209685239,QUEENS,,113,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,F,BLACK
74058683,MANHATTAN,,25,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
145931248,BROOKLYN,,77,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
184921284,BRONX,,44,0,,,FALSE,45-64,M,BLACK,45-64,M,BLACK
82058169,BRONX,,52,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
82411147,BRONX,,48,0,,MULTI DWELL - APT BUILD,TRUE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
215973317,MANHATTAN,,26,0,,,FALSE,,,,45-64,M,BLACK
160509030,BRONX,,48,0,,,FALSE,,,,18-24,M,WHITE HISPANIC
86963210,STATEN ISLAND,,120,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
16631496,BROOKLYN,,79,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,F,BLACK
37781236,MANHATTAN,,25,0,,GROCERY/BODEGA,FALSE,25-44,M,BLACK,25-44,M,BLACK
138739812,BROOKLYN,,81,0,,,FALSE,,,,18-24,M,BLACK
90460231,MANHATTAN,,5,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
46538078,QUEENS,,101,0,,,FALSE,18-24,F,WHITE HISPANIC,18-24,M,BLACK
158448771,MANHATTAN,,28,0,,,FALSE,25-44,F,BLACK,25-44,F,BLACK
87865309,MANHATTAN,,25,0,,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
16814010,BRONX,,52,0,,,FALSE,,,,25-44,M,WHITE HISPANIC
136563284,BROOKLYN,,88,0,,,FALSE,25-44,M,BLACK,18-24,M,BLACK
67896370,BRONX,,48,0,,,TRUE,<18,M,BLACK,45-64,F,BLACK HISPANIC
78491892,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,FALSE,18-24,U,BLACK,18-24,M,BLACK
85286088,BROOKLYN,,73,0,,,TRUE,,,,25-44,M,BLACK
58892889,QUEENS,,102,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,18-24,F,BLACK
143368102,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
236817418,QUEENS,,101,0,,PVT HOUSE,FALSE,,,,18-24,M,BLACK
216655525,BROOKLYN,,78,0,,,FALSE,,,,25-44,M,BLACK
32155713,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,18-24,M,BLACK
137480319,QUEENS,,105,0,,PVT HOUSE,TRUE,,,,25-44,M,BLACK
157351153,MANHATTAN,,34,0,,,FALSE,,,,<18,M,WHITE HISPANIC
11118224,BRONX,,44,0,,,FALSE,UNKNOWN,M,BLACK,18-24,F,WHITE HISPANIC
90929001,BROOKLYN,,73,0,,,FALSE,,,,18-24,M,BLACK
33478091,BROOKLYN,,73,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
233030792,BRONX,,47,0,,,TRUE,,,,25-44,M,BLACK
44688049,BROOKLYN,,71,0,,,TRUE,18-24,M,BLACK,25-44,M,BLACK
78453055,BROOKLYN,,75,0,,PVT HOUSE,TRUE,25-44,M,BLACK,45-64,F,BLACK
23354059,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK
84829749,BRONX,,40,0,,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,45-64,M,WHITE HISPANIC
87632782,BRONX,,44,0,,,FALSE,25-44,M,BLACK,<18,M,BLACK
12835953,BROOKLYN,,69,0,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,18-24,M,BLACK
82523378,STATEN ISLAND,,120,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
84638033,QUEENS,,110,0,,,FALSE,,,,25-44,M,BLACK
164959870,BROOKLYN,,75,0,,,FALSE,45-64,M,BLACK,25-44,M,BLACK
54301671,MANHATTAN,,28,0,,GROCERY/BODEGA,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,WHITE HISPANIC
75736915,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK HISPANIC
57259578,QUEENS,,113,0,,PVT HOUSE,TRUE,,,,25-44,M,BLACK
80302523,BROOKLYN,,73,0,,GROCERY/BODEGA,FALSE,,,,25-44,M,BLACK
171254026,MANHATTAN,,25,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
141304492,STATEN ISLAND,,121,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,18-24,F,WHITE
26823550,BROOKLYN,,84,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
82206995,BRONX,,43,0,,MULTI DWELL - APT BUILD,TRUE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
216651339,BRONX,,48,0,,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK
29357209,BROOKLYN,,81,0,,,TRUE,,,,25-44,M,BLACK
237362440,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK HISPANIC
189580006,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,BLACK,25-44,M,BLACK HISPANIC
24643627,BRONX,,48,0,,,FALSE,25-44,M,BLACK,18-24,M,BLACK HISPANIC
68296787,MANHATTAN,,32,0,,,TRUE,,,,25-44,M,BLACK
64498548,BRONX,,43,0,,GROCERY/BODEGA,TRUE,25-44,M,BLACK,18-24,M,WHITE HISPANIC
72189011,BROOKLYN,,73,0,,,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK
74895033,QUEENS,,105,0,,,TRUE,,,,25-44,M,BLACK
238312742,QUEENS,,105,0,,,TRUE,,,,25-44,M,BLACK
150371189,BRONX,,41,0,,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,WHITE HISPANIC
82027582,QUEENS,,114,0,,MULTI DWELL - APT BUILD,FALSE,45-64,M,WHITE,45-64,F,WHITE
236766473,STATEN ISLAND,,120,0,,,FALSE,25-44,M,WHITE,45-64,M,WHITE
228255820,BRONX,,47,0,,,FALSE,,,,18-24,M,BLACK
